place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_215732324,Midori Park,18.524224,73.825716,tourist_attraction,park,"237, Balshastri Jambhekar Marg, Pune, 411016",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,215732324,N/A,N/A,Mo-Su 08:00-22:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_219767488,Modi Ganpati,18.515302,73.847796,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,219767488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2689384762,Mominpura Kabrastan Masjid,18.505081,73.863828,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2689384762,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_552183301,Moulana Younus Masjid,18.462347,73.890325,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,552183301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1354648562,Mount Carmel Secondary Schools Public Garden,18.483898,73.884865,tourist_attraction,park,"main road, pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1354648562,N/A,N/A,sunrise-sunset,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_215535658,Mrutyunjayeshwar Mandir,18.50232,73.818025,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,215535658,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_53153289,Muredha Nala Park,18.511823,73.886386,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,53153289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5216195725,Musjid Kauser Bagh,18.472648,73.893315,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5216195725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10536375613,Nageshwar Temple,18.521169,73.863095,tourist_attraction,place_of_worship,"Pune, 411011",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10536375613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_556266921,Nana Nani Park,18.446668,73.862676,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,556266921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_556267499,Nana Nani Park,18.453549,73.8797,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,556267499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_324170007,Nana Nani Park,18.491482,73.831717,tourist_attraction,park,"Sinhagad Road, PUNE, 411019",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,324170007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1154700911,Nana Nani Park,18.553662,73.802768,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1154700911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_729363812,Nana Nani Park,18.489697,73.844488,tourist_attraction,park,"Tulsibagwale colony,off Dashbhuja Ganapati Marg, Pune, 411009",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,729363812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10313010698,Nana Nani Park,18.636739,73.843132,tourist_attraction,park,"sector 2 ig, Raj wada, pune, 411039",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10313010698,N/A,9764612287,Mo-Su 10:00-22:00,N/A,good garden for all of us best place for old people,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_242011127,Nana Nani Park,18.636781,73.843082,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,242011127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_214161056,Nanasaheb Peshwe Samadhi,18.512061,73.842455,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,214161056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_7554173093,Nandanvan,18.542954,73.813888,tourist_attraction,park,"NCL Colony Road, pune, 411008",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,7554173093,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,budget,Tourist Attraction
OPE_6577626483,Nanded City Eco Park,18.454756,73.784904,tourist_attraction,park,"Nanded City Road, pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6577626483,N/A,N/A,Mo-Su 06:00-19:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1271181731,Nanded City Math,18.46132,73.790578,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1271181731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_675628669,National War Memorial Southern Command,18.523074,73.889657,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,675628669,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:National War Memorial Southern Command,False,False,budget,Tourist Attraction
OPE_1840883778,Nav Ekta Mitramandle,18.47125,73.855861,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1840883778,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2868930214,Navagraha Shani Mandir,18.519789,73.856282,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2868930214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2296727258,Navi Peth Vitthal Mandir,18.509925,73.845872,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2296727258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1158422274,Navmitra Society Park,18.472513,73.86139,tourist_attraction,park,"Bibvewadi, Pune- Maharashtra, India, 411037",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1158422274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1481183299,Navnath Maharaj Mandir,18.554277,73.799032,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1481183299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5812075037,Navshya Maruti,18.493632,73.835407,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5812075037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1040257439,Necklace Garden,18.526421,73.789713,tourist_attraction,park,"4446, Pashan-Bavdhan Road, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1040257439,N/A,N/A,Mo-Su 08:00-22:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13333054987,Nehru Park,18.519157,73.873125,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13333054987,N/A,N/A,Mo-Su 09:00-21:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1007937333,New Shankeshwar Parshvanath Jain Shawetambar Mandir,18.511204,73.866979,tourist_attraction,place_of_worship,"196, Bhawani Peth , Palkhi Chowk, Pune, 411042",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1007937333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_12292874174,Newton,18.559607,73.825246,tourist_attraction,artwork,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,12292874174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5682056653,Ng Park,18.517049,73.860757,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5682056653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11430153883,Nilkantheshwar,18.520257,73.856487,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11430153883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_344063818,Nilu Phule Udyan,18.504994,73.81258,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,344063818,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_12176170904,Nimbalkar Talim Ganpati Mandir,18.511927,73.852217,tourist_attraction,place_of_worship,"Vasantrao Limaye Path, Pune, 411030",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,12176170904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1287466074,Nirman Aura Garden,18.457637,73.833521,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1287466074,N/A,N/A,N/A,N/A,N/A,N/A,no,N/A,True,False,budget,Tourist Attraction
OPE_10576075961,Noor E Aqsa,18.468898,73.890228,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10576075961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4731938725,Noorani Masjid,18.551374,73.883674,tourist_attraction,place_of_worship,"Sr. 12, Laxminagar Yerwada, Pune, 411006",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4731938725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360667231,Nss Kriya Diksha,18.456571,73.867086,tourist_attraction,place_of_worship,"14/1, Sukh Sagar Nagar Road, Pune, 411046",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360667231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_653244339,Nyati Evita Park,18.608271,73.90725,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,653244339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_67168944,Ohel David Synagogue,18.519358,73.874604,tourist_attraction,place_of_worship,"Wellesly Road, Pune, 411001",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,67168944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_12039064769,Okayama Friendship Garden,18.491084,73.83815,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,12039064769,N/A,N/A,"Mo-Su 06:00-16:00, 20:00-22:30",N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4701467101,Om Shivdutta Ganga Village Mandir,18.483061,73.934313,tourist_attraction,place_of_worship,"Ganga Village, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4701467101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_215535660,Omkareshwar Mandir,18.51994,73.849099,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,215535660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11533156814,Open Garden,18.601503,73.90492,tourist_attraction,park,"near martheophilus school, dhanori porwal road, Pune, 411015",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11533156814,N/A,N/A,N/A,N/A,This is open garden,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172979855,Open Ground For Various Utilities,18.501337,73.878643,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172979855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1459004876,Orchid Open Garden,18.550895,73.830467,tourist_attraction,park,"123, street, pune, 411007",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1459004876,N/A,N/A,sunrise-sunset,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_264403539,Osho Ashram,18.537054,73.888606,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,264403539,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_28217451,Osho Teerth Park,18.536424,73.891425,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,28217451,N/A,N/A,"Mo-Su 06:00-09:00, 15:00-18:00",N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_197954185,P L Deshpande Garden,18.492676,73.837004,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,197954185,N/A,N/A,"Mo-Su 06:00-10:30, 16:00-20:00",N/A,N/A,N/A,N/A,Category:Pu La Deshpande Garden,False,False,budget,Tourist Attraction
OPE_13052236486,P. L. Deshpande Kalagram,18.494736,73.83719,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13052236486,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10548616357,Padmavati Devi Mandir,18.443661,73.809105,tourist_attraction,place_of_worship,"Dhayari Road, Pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10548616357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9471449301,Padmavati Devi Mandir,18.501325,73.75035,tourist_attraction,place_of_worship,"Paud Road, Bhugaon",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9471449301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10548579245,Padmavati Mandir,18.443591,73.806975,tourist_attraction,place_of_worship,"DSK Vishwa Road, Pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10548579245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2280406467,Padmavati Mandir,18.477317,73.85477,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2280406467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10610496310,Palm Garden,18.565168,73.876495,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10610496310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1270331151,Panchashil Tarun Mandal,18.457511,73.770181,tourist_attraction,place_of_worship,Pune,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1270331151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_109093974,Pandit Bhimsen Joshi Udyan,18.511062,73.791216,tourist_attraction,park,"Lane 3, Pune, 411038",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,109093974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_197954184,Pandit Jeetendra Abhisheki Udyan,18.498212,73.816461,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,197954184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1234205967,Pandti Bheemsen Joshi Udyan,18.511224,73.791229,tourist_attraction,park,"Lane 4, Pune, 411038",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1234205967,N/A,N/A,Mo-Su 06:00-20:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_247009988,Pankunwar Firodiya Udyan,18.53609,73.833135,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,247009988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13644336704,Pargati Garden,18.580076,73.893395,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13644336704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_227926125,Parimal Udyan,18.530427,73.83128,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,227926125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172975730,Park,18.642116,73.833754,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172975730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172975731,Park,18.643014,73.835056,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172975731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172975734,Park,18.645214,73.848972,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172975734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172975735,Park,18.644302,73.848731,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172975735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172975736,Park,18.64347,73.849453,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172975736,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10796851872,Park Sadhana Society,18.501409,73.94525,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10796851872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2081486314,Parvati,18.497561,73.847095,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2081486314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2081486315,Parvati,18.497774,73.847114,tourist_attraction,viewpoint,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2081486315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_197954182,Parvati,18.49727,73.846792,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,197954182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172994214,Parvati Mandir,18.497537,73.847109,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172994214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2081486313,Parvati Museum,18.497267,73.846829,tourist_attraction,museum,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2081486313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_264282504,Parvati Temple,18.497599,73.847069,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,264282504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_692252521,Pashan Akhada Park,18.54113,73.794813,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,692252521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_395898751,Pashan Lake Park,18.536483,73.788609,tourist_attraction,park,"Sutarwadi Road, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,395898751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_243921283,Pasodya Vithoba Mandir,18.516902,73.858165,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,243921283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_218078556,Pataleshwar,18.527045,73.850079,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,218078556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:Pataleshwar,False,False,budget,Tourist Attraction
OPE_4363674444,Pataleshwar Cave Temple,18.526946,73.849846,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4363674444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2580386967,Patrya Maruti,18.515299,73.850182,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2580386967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1162006482,Pcmc Sports Complex,18.62581,73.854823,tourist_attraction,park,"Chakrapani Vasahat Road, Bhosari, 411039",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1162006482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11697569676,Pcntda Park,18.645373,73.844906,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11697569676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_158879223,Peacock Bay,18.437373,73.750525,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,158879223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9500787551,Pen Sculpture,18.525139,73.829486,tourist_attraction,artwork,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9500787551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_197954183,Peshve Udyan,18.50134,73.851535,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,197954183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6241949025,Phani Ali Ganesh Mandir,18.518833,73.8571,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6241949025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10536397493,Phulora Ground,18.490059,73.847141,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10536397493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11527152418,Pink Park,18.515383,73.935795,tourist_attraction,park,"123, roaD, pune, 007",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11527152418,N/A,N/A,Mo-Su 10:00-22:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1356125372,Play Area,18.450476,73.854892,tourist_attraction,park,"82/2, Katraj, Pune, 411047",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1356125372,N/A,N/A,sunrise-sunset,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1066691101,Play Ground,18.51563,73.940394,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1066691101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_494577377,Pmc Garden,18.558472,73.920693,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,494577377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_367059899,Pragati Garden,18.580174,73.893374,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,367059899,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_629208593,Pragati Udyan,18.449924,73.863185,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,629208593,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_331532105,Prakash Narayan Bahirat Udyan,18.53055,73.827831,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,331532105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_666675662,Prakash Navajawan Mandal,18.523319,73.863739,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,666675662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6271990684,Pramod Mahale,18.532699,73.834363,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6271990684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4678218890,Prem Vitthal,18.519027,73.85631,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4678218890,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_217302730,Pujari Garden,18.493178,73.865999,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,217302730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3547594671,Pul Deshpande Garden,18.444131,73.800806,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3547594671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10578845675,Pune Border Pillar,18.503129,73.760731,tourist_attraction,monument,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10578845675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_7112817031,Pune Jagdamba Bhawan,18.433748,73.909272,tourist_attraction,place_of_worship,"Survey No: 20/B, Jagdamba Bhawan Marg, Pune, 411060",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,7112817031,https://www.brahmakumaris.com/bk-centers/maharashtra/pune_jagdamba_bhawan/,+91 9422590321,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9782324528,Pune Pet Park,18.600912,73.961818,tourist_attraction,park,"Gat 1475, Pune Pet Park Road, Pune, 412207",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9782324528,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,budget,Tourist Attraction
