place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_7043164500,Dristi Deep Eye Clinic,18.627854,73.782987,hospital,clinic,411033,N/A,,health|medical|emergency,openstreetmap,7043164500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11252368165,Drushti Medical,18.599933,73.76359,hospital,pharmacy,N/A,N/A,,health|medical|emergency,openstreetmap,11252368165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_6367669643,Dwarika Multi-Specialty Clinic,18.460066,73.826142,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,6367669643,N/A,+917798640020,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461725,Esic Hospital,18.644513,73.795892,hospital,hospital,411019,N/A,,health|medical|emergency,openstreetmap,7649461725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8266117524,Family Dental Care,18.571855,73.781182,hospital,clinic,"104, Poonam Plaza, Above Bank of Maharashtra, opposite Kamal nursing home, Market Yard, Pune, 411037",N/A,,health|medical|emergency,openstreetmap,8266117524,https://www.drtarusanghvi.com/familydentalcare,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11411586787,Fevercare Centre For Infectious Diseases,18.596225,73.772405,hospital,clinic,"FeverCare-Centre for Infectious Diseases, 303, Sonigara Landmark, Wakad, 411057",N/A,,health|medical|emergency,openstreetmap,11411586787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8251824886,Fevercare- Centre For Infectious Diseases,18.597065,73.789612,hospital,clinic,"303, Sonigara Landmark, Wakad, Pune, 411057",N/A,,health|medical|emergency,openstreetmap,8251824886,https://www.fevercarepune.com/,N/A,N/A,N/A,N/A,N/A,N/A,https://www.fevercarepune.com/images/displayimage/c00bc2b6a2711033048534bec3ab3d664f1ca6a25f6a141fcb02e.png?type=ld&size=300,False,False,,Hospital / Medical
OPE_1428211327,First Aid Center,18.608549,73.748008,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,1428211327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_12647553311,First Tooth,18.598381,73.767755,hospital,dentist,N/A,N/A,,health|medical|emergency,openstreetmap,12647553311,N/A,N/A,N/A,N/A,N/A,no,N/A,N/A,False,False,,Hospital / Medical
OPE_11508053135,Flora Hospital,18.646654,73.75491,hospital,hospital,"D mart road, Ravet, Pune, 412110",N/A,,health|medical|emergency,openstreetmap,11508053135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461748,Fursungi Old Zp Hospital,18.471906,73.977854,hospital,hospital,412308,N/A,,health|medical|emergency,openstreetmap,7649461748,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10727010720,G R B Pet Clinic,18.597899,73.764838,hospital,veterinary,N/A,N/A,,health|medical|emergency,openstreetmap,10727010720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11065531170,Ganesh Medical,18.59573,73.771662,hospital,pharmacy,"दुकान ३, Rambhau Kalate path",N/A,,health|medical|emergency,openstreetmap,11065531170,N/A,+91 74107 16699,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461717,Gauri Hospital,18.624263,73.85793,hospital,hospital,411039,N/A,,health|medical|emergency,openstreetmap,7649461717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10549089390,Generic Aadhar,18.642822,73.75598,hospital,pharmacy,"SHOP NO 13, LACASITA, Ravet - Walhekarwadi Road, Pimpri-Chinchwad, 412101",N/A,,health|medical|emergency,openstreetmap,10549089390,N/A,N/A,Mo-Su 10:00-21:00,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461772,Giridhar Hospital,18.448229,73.83316,hospital,hospital,411041,N/A,,health|medical|emergency,openstreetmap,7649461772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461775,Global Chemist,18.614374,73.765738,hospital,hospital,411033,N/A,,health|medical|emergency,openstreetmap,7649461775,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,,Hospital / Medical
OPE_10536394543,Global Hospital And Research Center,18.646447,73.757164,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,10536394543,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7070279104,"Global Multi Speciality Hospital, Pune",18.602682,73.777254,hospital,hospital,411033,N/A,,health|medical|emergency,openstreetmap,7070279104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461740,Golden Care Hospital,18.602076,73.747651,hospital,hospital,"Bhumkar, Shedge Wasti Road, Wakad, Pimpri-Chinchwad, Maharashtra 411057, Dange Chowk Road, Pune, 411057",N/A,,health|medical|emergency,openstreetmap,7649461740,N/A,+91 84484 44867+91 77750 02255,N/A,N/A,N/A,yes,N/A,N/A,False,False,,Hospital / Medical
OPE_8813559775,"Government Hospital, Dhankawadi",18.465221,73.849558,hospital,hospital,411043,N/A,,health|medical|emergency,openstreetmap,8813559775,N/A,N/A,N/A,N/A,N/A,limited,N/A,N/A,False,False,,Hospital / Medical
OPE_10575864765,Gulzar Medico,18.621667,73.783321,hospital,pharmacy,N/A,N/A,,health|medical|emergency,openstreetmap,10575864765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_359721548,Gupta  Clinic,18.578966,73.972559,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,359721548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10219123484,Gupta Clinic,18.578914,73.972576,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,10219123484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7066374757,Harsh Eye Clinic,18.639128,73.794174,hospital,clinic,411019,N/A,,health|medical|emergency,openstreetmap,7066374757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7048928941,Harsh Hospital,18.480291,73.866206,hospital,hospital,411037,N/A,,health|medical|emergency,openstreetmap,7048928941,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8813631718,Hazrat Maulana Yunus Sahab Rahmatullah Alaih Dawakhana,18.448216,73.856594,hospital,hospital,411046,N/A,,health|medical|emergency,openstreetmap,8813631718,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10024144932,Heal 24,18.455329,73.878827,hospital,clinic,"Office 201,202, Second Floor, Indraprastha Landmark, Survey no 65 A, Gangadham - Shatrunjay Mandir Road, near Shantinagar Society, Kondhwa, Pune",N/A,,health|medical|emergency,openstreetmap,10024144932,N/A,N/A,Mo-Sa 08:00-20:00,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8266711406,Healing Bones Clinic,18.45885,73.877708,hospital,clinic,"202, Gangadham - Shatrunjay Rd, opposite Shanti Nagar Society, Kondhwa Budruk, Pune, 411048",N/A,,health|medical|emergency,openstreetmap,8266711406,https://www.healingbonesclinic.in/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10284239781,Healing Touch Multispeciality Clinic,18.568573,73.9071,hospital,clinic,"306A, 3rd Floor, Healing Touch Multispeciality Clinic, Town Square Bldg, Off, New Airport Rd, Mhada Colony, Viman Nagar, Pune, 411014",N/A,,health|medical|emergency,openstreetmap,10284239781,N/A,N/A,Mo-Sa 10:00-22:00,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461790,Health Bay Clinic,18.574552,73.773626,hospital,clinic,411045,N/A,,health|medical|emergency,openstreetmap,7649461790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10596049057,Health Care Medico,18.468636,73.88912,hospital,pharmacy,N/A,N/A,,health|medical|emergency,openstreetmap,10596049057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_9742734120,Health Havens Clinic,18.477091,73.896753,hospital,clinic,"Flat no. 002, Natasha Enclave, NIBM Road,Maharashtra, India, Pune, 411048",N/A,,health|medical|emergency,openstreetmap,9742734120,https://www.healthhavenspune.com/,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,,Hospital / Medical
OPE_11709999513,Healthcare,18.593814,73.793877,hospital,pharmacy,N/A,N/A,,health|medical|emergency,openstreetmap,11709999513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_359537126,Helambe Hospital,18.58978,73.752051,hospital,hospital,"Hinjawadi Road, Pune, 411057",N/A,,health|medical|emergency,openstreetmap,359537126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7051920833,"Hiremath Nursing Home, Pune",18.625974,73.783772,hospital,clinic,411035,N/A,,health|medical|emergency,openstreetmap,7051920833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_9949603898,Holistic Health Clinic,18.599153,73.77312,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,9949603898,N/A,N/A,"Mo,We,Fr off; Tu,Th 17:00-19:00; Sa-Su 10:00-13:00",N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10219123481,Hospital 9,18.579559,73.987624,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,10219123481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8950431775,Hriday Siddhee Heart And Skin Superspeciality Clinic,18.447754,73.831412,hospital,clinic,"First floor ,103, Krishanangan, Above Shalgar Sarees, In front of SBI Bank , Anand nagar, Sinhgad road, Vitthalwadi, Pune, 411051",N/A,,health|medical|emergency,openstreetmap,8950431775,https://www.cardiodermaclinic.com/#about-us,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10219230647,Imax Eye Care Hospital,18.583166,73.986464,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,10219230647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461751,Imax Multispeciality Hospital;Imax Multispcality Hospital,18.582959,73.986471,hospital,hospital;clinic,"156, Nagar Road, Wagholi, 412207",N/A,,health|medical|emergency,openstreetmap,7649461751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10589832892,Ingale Hospital,18.614542,73.78554,hospital,hospital,411017,N/A,,health|medical|emergency,openstreetmap,10589832892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_9110718973,Ishaan Orthopedic Clinic,18.471108,73.863377,hospital,clinic,"Shop No 12, Ayodhya Commercial Complex, Bibvewadi, Pune- Maharashtra, India, 411037",N/A,,health|medical|emergency,openstreetmap,9110718973,https://www.ishaanorthoclinic.com/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
